user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan,sessions_per_active_day,total_minutes_used,activity_intensity,high_commercial_intent
USR-00131,2025-10-28,2025-11-11,14,56.0,Chile,male,desktop,social media,tier_2,basic,4,5,7.7,8,1,4,0,0,0,0.0,1,16,7.1,1458.0,0,none,1.25,38.5,32,0
USR-00132,2025-05-06,2025-05-20,14,20.0,Colombia,male,mobile,paid ads,tier_1,standard,11,21,21.5,10,2,4,0,0,0,0.0,1,10,7.3,544.0,0,none,1.9090909090909092,451.5,110,0
USR-00133,2025-11-25,2025-12-16,21,26.0,Ecuador,female,mobile,email campaign,tier_1,standard,5,13,9.0,5,1,4,0,1,1,10.0,2,21,4.4,474.0,0,none,2.6,117.0,25,1
USR-00134,2025-10-03,2025-10-24,21,31.0,Perú,female,desktop,paid ads,tier_1,standard,12,20,21.2,12,1,6,1,1,0,20.0,6,18,7.2,939.0,0,none,1.6666666666666667,424.0,144,1
USR-00135,2025-03-24,2025-04-07,14,25.0,Chile,male,desconocido,social media,tier_1,basic,5,13,19.9,14,1,4,0,1,0,0.0,3,9,9.5,1343.0,0,none,2.6,258.7,70,1
USR-00136,2025-04-26,2025-05-17,21,27.0,Colombia,male,desktop,paid ads,tier_2,premium,14,25,9.3,13,0,7,1,1,1,25.0,2,12,7.5,278.0,1,premium,1.7857142857142858,232.50000000000003,182,1
USR-00137,2025-07-11,2025-07-18,7,31.0,Perú,male,desktop,organic search,tier_3,basic,2,3,15.3,9,1,6,0,0,0,15.0,0,3,5.9,1814.0,0,none,1.5,45.900000000000006,18,0
USR-00138,2025-04-07,2025-04-14,7,34.0,Colombia,male,mobile,organic search,tier_3,standard,3,3,19.2,8,0,6,0,0,0,10.0,2,9,7.8,1622.0,0,none,1.0,57.599999999999994,24,0
USR-00139,2025-11-30,2025-12-21,21,29.0,Colombia,female,desktop,organic search,tier_1,basic,16,35,29.9,11,0,14,0,0,0,15.0,3,13,7.0,546.0,0,none,2.1875,1046.5,176,0
USR-00140,2025-02-23,2025-03-09,14,31.0,Perú,male,mobile,organic search,tier_1,standard,5,9,5.7,9,1,2,0,1,1,15.0,1,5,6.5,621.0,1,standard,1.8,51.300000000000004,45,0
USR-00141,2025-04-07,2025-04-21,14,36.0,México,male,mobile,email campaign,tier_1,basic,6,11,2.0,20,2,6,0,0,0,10.0,1,1,9.2,1616.0,0,none,1.8333333333333333,22.0,120,0
USR-00142,2025-02-10,2025-02-24,14,26.0,peru,female,mobile,Paid Ads,tier_2,basic,7,6,10.8,6,1,6,1,0,0,0.0,6,9,6.8,281.0,0,none,0.8571428571428571,64.80000000000001,42,0
USR-00144,2025-06-03,2025-07-03,30,22.0,Argentina,female,desktop,organic search,tier_3,basic,22,34,13.3,13,1,5,0,1,0,20.0,10,25,6.2,1587.0,1,standard,1.5454545454545454,452.20000000000005,286,1
USR-00145,2025-05-03,2025-05-24,21,29.0,Perú,female,desktop,paid ads,tier_1,basic,9,18,15.5,11,1,6,0,0,0,10.0,6,11,5.5,1873.0,0,none,2.0,279.0,99,0
USR-00146,2025-05-25,2025-06-08,14,44.0,Argentina,female,tablet,organic search,tier_3,standard,9,16,17.3,11,0,4,0,0,0,5.0,3,6,6.2,2381.0,0,none,1.7777777777777777,276.8,99,0
USR-00147,2025-12-08,2025-12-22,14,36.0,Colombia,male,mobile,paid ads,tier_1,basic,10,19,2.0,13,0,3,0,0,0,20.0,5,9,7.1,1893.0,0,none,1.9,38.0,130,0
USR-00148,2025-02-01,2025-02-08,7,47.0,Colombia,female,desktop,Email Campaign,tier_3,basic,4,10,23.5,13,2,2,0,0,0,10.0,2,0,6.9,1144.0,0,none,2.5,235.0,52,0
USR-00149,2025-09-12,2025-10-03,21,24.0,Chile,male,desktop,organic search,tier_2,standard,13,16,13.4,12,2,8,0,0,1,5.0,5,16,8.2,523.0,0,none,1.2307692307692308,214.4,156,0
USR-00150,2025-08-25,2025-09-01,7,29.0,Ecuador,male,desktop,social media,tier_2,standard,1,2,13.2,6,0,4,1,0,0,0.0,2,8,7.1,1458.0,0,none,2.0,26.4,6,0
USR-00151,2025-11-03,2025-11-17,14,39.0, MÉXICO,male,mobile,paid_ads,tier_1,basic,9,12,13.2,9,0,10,0,1,0,0.0,4,9,6.8,250.0,0,none,1.3333333333333333,158.39999999999998,81,1
USR-00152,2025-12-13,2025-12-27,14,22.0,Argentina ,male,mobile,Partner,tier_3,standard,3,4,17.8,10,1,9,0,1,1,10.0,1,6,5.7,302.0,0,none,1.3333333333333333,71.2,30,0
USR-00153,2025-02-14,2025-02-28,14,36.0,Argentina,male,desktop,referral,tier_3,basic,11,15,19.9,10,0,8,1,0,0,0.0,3,5,7.0,674.0,0,none,1.3636363636363635,298.5,110,0
USR-00154,2025-11-02,2025-11-09,7,29.0,Colombia,male,mobile,partner,tier_1,standard,4,6,20.6,10,1,2,0,0,0,0.0,1,0,6.9,1751.0,0,none,1.5,123.60000000000001,40,0
USR-00155,2025-01-17,2025-01-31,14,33.0,México,female,mobile,referral,tier_1,basic,10,20,16.5,18,1,2,1,0,0,0.0,2,7,5.7,1720.0,0,none,2.0,330.0,180,0
USR-00156,2025-10-10,2025-10-24,14,34.0,Perú,female,desktop,social media,tier_1,standard,2,3,3.7,7,1,4,0,1,0,15.0,3,13,3.8,1032.0,0,none,1.5,11.100000000000001,14,1
USR-00157,2025-06-15,2025-06-29,14,22.0,Perú,male,tablet,partner,tier_1,basic,11,14,14.5,14,2,0,1,0,0,25.0,0,14,7.8,1446.0,0,none,1.2727272727272727,203.0,154,0
USR-00158,2025-11-22,2025-12-13,21,47.0,Chile,female,mobile,social media,tier_3,basic,8,19,11.3,7,0,5,1,1,0,20.0,1,15,5.2,825.0,0,none,2.375,214.70000000000002,56,0
USR-00159,2025-11-30,2025-12-14,14,37.0,Chile,male,desktop,email campaign,tier_2,standard,9,12,9.8,9,5,5,0,0,0,0.0,4,12,6.4,1414.0,0,none,1.3333333333333333,117.60000000000001,81,0
USR-00160,2025-01-20,2025-01-27,7,36.0,Colombia,male,mobile,organic search,tier_3,basic,4,7,17.9,8,1,3,0,1,0,0.0,1,7,7.3,2187.0,0,none,1.75,125.29999999999998,32,0
USR-00161,2025-06-30,2025-07-14,14,35.0,Argentina,non_binary,mobile,email campaign,tier_3,basic,6,12,6.3,13,1,4,0,0,0,15.0,4,13,8.6,2015.0,0,none,2.0,75.6,78,0
USR-00162,2025-05-06,2025-05-13,7,31.0,Colombia,male,mobile,organic search,tier_3,premium,4,7,9.5,9,1,5,0,1,0,5.0,4,5,6.8,2275.0,0,none,1.75,66.5,36,1
USR-00163,2025-06-03,2025-06-17,14,25.0,México,female,desktop,organic search,tier_1,standard,8,17,12.6,9,2,8,0,1,0,10.0,3,11,9.2,960.0,0,none,2.125,214.2,72,1
USR-00164,2025-05-30,2025-06-29,30,42.0,Colombia,female,desktop,referral,tier_3,premium,22,43,19.4,10,0,8,0,0,0,10.0,8,13,8.8,250.0,1,standard,1.9545454545454546,834.1999999999999,220,0
USR-00165,2025-01-26,2025-02-09,14,31.0,Colombia,male,mobile,partner,tier_3,basic,9,12,15.5,12,1,5,0,0,0,10.0,3,3,6.1,1104.0,0,none,1.3333333333333333,186.0,108,0
USR-00166,2025-04-10,2025-05-01,21,21.0,Ecuador,male,desktop,organic search,tier_3,basic,10,20,19.8,11,1,10,0,0,0,0.0,6,15,7.0,1409.0,0,none,2.0,396.0,110,0
USR-00167,2025-05-23,2025-06-06,14,35.0,Ecuador,female,mobile,referral,tier_3,standard,10,16,7.0,10,4,4,1,0,0,0.0,2,13,8.3,2352.0,1,basic,1.6,112.0,100,0
USR-00168,2025-10-16,2025-11-06,21,28.0,México,female,mobile,partner,tier_1,premium,12,19,18.9,10,0,7,0,0,0,10.0,6,12,9.7,484.0,0,none,1.5833333333333333,359.09999999999997,120,0
USR-00169,2025-01-03,2025-01-24,21,37.0,Argentina,male,mobile,paid ads,tier_3,basic,2,7,7.0,2,1,4,1,1,1,5.0,2,27,5.1,3041.0,0,none,3.5,49.0,4,1
USR-00170,2025-06-18,2025-07-02,14,32.0,Colombia,male,mobile,paid ads,tier_3,standard,8,10,7.1,7,0,6,0,1,1,0.0,0,8,10.0,1924.0,0,none,1.25,71.0,56,0
USR-00171,2025-09-03,2025-09-10,7,39.0, COLOMBIA ,male,mobile,organic search,tier_1,standard,3,6,8.5,8,2,3,0,0,0,20.0,4,13,5.1,897.0,1,standard,2.0,51.0,24,0
USR-00172,2025-11-10,2025-11-24,14,46.0,Colombia,male,mobile,paid ads,tier_1,standard,6,8,10.1,6,2,3,0,0,0,5.0,6,4,8.1,1833.0,0,none,1.3333333333333333,80.8,36,0
USR-00173,2025-03-26,2025-04-25,30,36.0,Perú,male,mobile,partner,tier_1,standard,20,43,14.1,14,0,3,0,1,0,10.0,3,15,5.8,1448.0,0,none,2.15,606.3,280,1
USR-00174,2025-06-18,2025-07-09,21,47.0,Colombia,female,mobile,social media,tier_3,basic,13,17,14.8,12,2,9,0,0,0,0.0,3,14,8.3,1190.0,0,none,1.3076923076923077,251.60000000000002,156,0
USR-00175,2025-03-18,2025-04-01,14,28.0,Chile,female,desktop,email campaign,tier_2,basic,9,19,8.5,9,0,5,0,0,0,20.0,5,4,6.2,2202.0,0,none,2.111111111111111,161.5,81,0
USR-00176,2025-07-08,2025-07-15,7,52.0,Colombia,male,desktop,referral,tier_2,premium,6,16,29.5,10,0,4,0,1,0,15.0,3,8,7.4,1490.0,1,standard,2.6666666666666665,472.0,60,1
USR-00177,2025-05-01,2025-05-31,30,23.0,Colombia,prefer_not_to_say,mobile,organic search,tier_1,standard,30,43,21.9,15,0,9,0,1,1,10.0,4,11,7.3,2492.0,1,standard,1.4333333333333333,941.6999999999999,450,1
USR-00178,2025-04-11,2025-04-18,7,28.0,Chile,male,mobile,paid ads,tier_2,basic,3,5,10.1,8,0,5,0,0,0,0.0,4,6,8.2,1677.0,0,none,1.6666666666666667,50.5,24,0
USR-00179,2025-04-11,2025-04-25,14,20.0,Ecuador,prefer_not_to_say,desktop,partner,tier_1,standard,7,14,14.1,6,1,3,0,0,0,20.0,1,9,7.2,1430.0,1,standard,2.0,197.4,42,0
USR-00180,2025-08-22,2025-09-05,14,33.0,argentina,male,desktop,organic_search,tier_2,standard,11,13,9.1,10,0,5,0,0,0,0.0,4,3,5.6,1662.0,1,premium,1.1818181818181819,118.3,110,0
USR-00181,2025-01-07,2025-01-28,21,28.0,Colombia,female,desktop,referral,tier_2,basic,19,34,2.0,25,0,8,0,0,0,0.0,4,11,6.4,1377.0,1,premium,1.7894736842105263,68.0,475,0
USR-00182,2025-01-22,2025-02-12,21,32.0,Colombia,male,tablet,partner,tier_1,basic,17,37,19.9,11,0,10,0,1,1,15.0,6,6,6.0,1285.0,1,premium,2.176470588235294,736.3,187,1
USR-00183,2025-01-08,2025-01-22,14,42.0,Colombia,female,desktop,email campaign,tier_1,standard,6,7,12.0,11,1,3,0,0,0,5.0,4,11,5.7,1333.0,0,none,1.1666666666666667,84.0,66,0
USR-00184,2025-09-10,2025-09-24,14,46.0,Perú,female,desktop,social media,tier_3,standard,7,10,22.1,7,1,7,0,0,0,10.0,3,15,9.5,1460.0,0,none,1.4285714285714286,221.0,49,0
USR-00185,2025-09-27,2025-10-11,14,37.0,Colombia,male,desktop,paid ads,tier_1,standard,8,11,18.4,10,1,7,1,1,1,10.0,2,12,6.6,1968.0,0,none,1.375,202.39999999999998,80,1
USR-00186,2025-03-31,2025-04-14,14,39.0,Colombia,female,mobile,referral,tier_3,premium,8,11,12.5,11,0,6,0,1,0,0.0,6,9,5.2,2823.0,0,none,1.375,137.5,88,1
USR-00187,2025-04-23,2025-05-14,21,28.0,Argentina ,female,mobile,partner,tier_1,standard,13,25,8.4,19,2,10,0,1,0,0.0,4,17,9.5,1430.0,0,none,1.9230769230769231,210.0,247,1
USR-00188,2025-11-23,2025-12-23,30,30.0,Colombia,male,mobile,social media,tier_3,standard,17,29,12.5,9,0,1,1,1,1,10.0,7,21,8.1,1960.0,0,none,1.7058823529411764,362.5,153,1
USR-00189,2025-11-27,2025-12-04,7,28.0,Argentina,female,mobile,organic search,tier_1,premium,3,7,11.6,6,1,7,0,1,0,10.0,2,7,8.3,1199.0,0,none,2.3333333333333335,81.2,18,1
USR-00190,2025-12-08,2026-01-07,30,19.0,desconocido,female,desktop,social media,tier_2,basic,29,43,17.3,15,1,10,0,1,0,15.0,5,22,9.1,1214.0,0,none,1.4827586206896552,743.9,435,1
USR-00191,2025-06-05,2025-06-19,14,27.0,México,prefer_not_to_say,desktop,email campaign,tier_1,standard,7,12,2.0,7,1,5,0,1,0,15.0,2,18,9.5,893.0,0,none,1.7142857142857142,24.0,49,1
USR-00192,2025-05-21,2025-06-04,14,34.0,Colombia,female,desktop,email campaign,tier_2,premium,12,22,18.1,12,0,10,1,0,0,20.0,3,6,6.5,932.0,0,none,1.8333333333333333,398.20000000000005,144,0
USR-00193,2025-05-28,2025-06-11,14,18.0,Colombia,female,mobile,organic search,tier_1,standard,6,14,21.8,9,0,3,0,0,0,20.0,4,9,5.4,755.0,0,none,2.3333333333333335,305.2,54,0
USR-00194,2025-09-10,2025-09-24,14,25.0,Ecuador,male,desktop,paid ads,tier_2,basic,12,26,23.4,10,0,10,0,0,0,10.0,2,9,6.7,2313.0,0,none,2.1666666666666665,608.4,120,0
USR-00195,2025-06-10,2025-06-24,14,30.0, MÉXICO,male,mobile,Partner,tier_1,standard,6,15,7.2,16,1,3,1,0,0,20.0,2,9,7.3,1768.0,0,none,2.5,108.0,96,0
USR-00196,2025-01-08,2025-01-22,14,54.0,Perú,male,desktop,organic search,tier_1,standard,10,16,16.0,7,0,5,0,0,0,15.0,8,12,3.9,1257.0,1,standard,1.6,256.0,70,0
USR-00197,2025-12-20,2026-01-10,21,27.0, PERÚ ,prefer_not_to_say,mobile,Social Media,tier_1,standard,11,11,12.9,10,1,4,1,0,0,15.0,8,9,6.3,1827.0,0,none,1.0,141.9,110,0
USR-00198,2025-11-02,2025-11-16,14,24.0,Colombia,male,mobile,organic search,tier_1,basic,13,15,11.6,12,2,3,0,0,0,0.0,2,3,7.4,1554.0,0,none,1.1538461538461537,174.0,156,0
USR-00199,2025-06-02,2025-06-16,14,42.0,Chile,female,desktop,partner,tier_3,basic,4,7,6.9,9,1,6,0,0,0,0.0,5,10,5.8,250.0,0,none,1.75,48.300000000000004,36,0
USR-00200,2025-12-08,2025-12-22,14,21.0,México,female,mobile,paid ads,tier_1,basic,11,16,13.7,7,0,6,0,1,0,0.0,1,13,9.6,2155.0,0,none,1.4545454545454546,219.2,77,0
USR-00201,2025-11-10,2025-11-24,14,27.0,desconocido,female,mobile,paid ads,tier_2,standard,7,12,13.9,9,0,3,1,0,0,10.0,7,16,9.7,603.0,0,none,1.7142857142857142,166.8,63,0
USR-00202,2025-08-18,2025-09-01,14,36.0,México,male,mobile,organic search,tier_3,premium,4,6,14.6,10,1,7,0,1,0,0.0,2,20,5.1,2011.0,0,none,1.5,87.6,40,1
USR-00203,2025-01-23,2025-02-13,21,36.0,Colombia,male,mobile,partner,tier_2,standard,7,13,12.9,11,1,7,1,0,0,5.0,3,17,9.1,1424.0,0,none,1.8571428571428572,167.70000000000002,77,0
USR-00204,2025-04-28,2025-05-05,7,32.0,Ecuador,female,desktop,email campaign,tier_1,standard,5,7,26.0,6,0,6,0,0,0,10.0,2,0,8.4,3202.0,0,none,1.4,182.0,30,0
USR-00205,2025-03-06,2025-03-13,7,47.0, COLOMBIA ,prefer_not_to_say,mobile,email campaign,tier_1,standard,4,5,5.3,4,2,4,0,1,1,25.0,1,7,6.8,2129.0,0,none,1.25,26.5,16,0
USR-00206,2025-03-03,2025-03-17,14,31.0,Colombia,male,desktop,paid ads,tier_3,basic,7,9,14.1,9,1,5,0,0,0,10.0,5,13,6.8,1541.0,0,none,1.2857142857142858,126.89999999999999,63,0
USR-00207,2025-05-03,2025-05-17,14,18.0, COLOMBIA ,male,mobile,paid ads,tier_2,standard,8,16,9.1,12,0,4,0,1,0,0.0,5,13,4.1,1274.0,0,none,2.0,145.6,96,1
USR-00208,2025-04-12,2025-05-03,21,41.0,Perú,female,mobile,partner,tier_2,basic,14,20,3.7,15,0,9,0,0,1,10.0,5,8,6.1,1397.0,0,none,1.4285714285714286,74.0,210,0
USR-00209,2025-09-27,2025-10-11,14,29.0,Chile,male,mobile,email campaign,tier_1,premium,2,4,3.2,9,1,3,0,1,0,15.0,1,14,6.4,599.0,0,none,2.0,12.8,18,0
USR-00210,2025-10-19,2025-11-09,21,20.0,Chile,prefer_not_to_say,desktop,organic search,tier_2,premium,7,8,9.1,14,0,9,0,0,0,10.0,3,25,9.9,1223.0,0,none,1.1428571428571428,72.8,98,0
USR-00211,2025-08-14,2025-08-21,7,33.0,Chile,male,desktop,organic search,tier_2,premium,4,7,29.9,8,0,7,0,0,0,15.0,2,1,10.0,1269.0,0,none,1.75,209.29999999999998,32,0
USR-00212,2025-12-22,2026-01-05,14,36.0,Colombia,female,tablet,organic search,tier_1,basic,10,17,9.7,14,0,6,0,0,0,5.0,6,10,9.5,827.0,0,none,1.7,164.89999999999998,140,0
USR-00213,2025-07-25,2025-08-08,14,36.0,Argentina,female,tablet,partner,tier_2,basic,4,5,15.1,9,0,5,0,0,0,0.0,3,10,6.7,1007.0,0,none,1.25,75.5,36,0
USR-00214,2025-10-18,2025-11-01,14,21.0,Perú,non_binary,mobile,Paid Ads,tier_1,basic,11,15,16.3,11,0,9,1,0,1,15.0,3,9,7.1,1458.0,1,premium,1.3636363636363635,244.5,121,0
USR-00215,2025-05-22,2025-06-05,14,36.0,peru,female,desktop,social_media,tier_1,standard,11,27,14.6,14,0,2,0,1,1,25.0,2,8,6.5,1597.0,0,none,2.4545454545454546,394.2,154,1
USR-00216,2025-09-05,2025-10-05,30,37.0,Colombia,female,mobile,organic search,tier_2,basic,16,34,4.1,13,0,6,0,1,1,15.0,6,17,7.7,821.0,0,none,2.125,139.39999999999998,208,1
USR-00217,2025-08-22,2025-09-21,30,24.0,Colombia,prefer_not_to_say,mobile,social media,tier_1,premium,13,28,19.4,14,0,7,0,0,1,20.0,8,28,7.5,1874.0,0,none,2.1538461538461537,543.1999999999999,182,0
USR-00218,2025-09-21,2025-10-05,14,33.0,colombia,male,mobile,social media,tier_1,basic,14,26,16.9,9,1,7,0,1,0,0.0,5,14,9.7,1987.0,0,none,1.8571428571428572,439.4,126,1
USR-00219,2025-10-10,2025-10-24,14,41.0,México,male,tablet,social media,tier_1,standard,12,22,23.5,11,0,6,1,0,0,15.0,5,5,4.5,2250.0,0,none,1.8333333333333333,517.0,132,0
USR-00221,2025-08-17,2025-09-16,30,31.0,Ecuador,male,mobile,partner,tier_3,basic,15,21,5.4,10,0,7,0,0,0,0.0,7,22,7.8,2500.0,0,none,1.4,113.4,150,0
USR-00222,2025-06-03,2025-07-03,30,48.0,Perú,male,tablet,organic search,tier_2,standard,30,43,7.9,25,1,11,0,1,1,20.0,3,11,10.0,1842.0,1,basic,1.4333333333333333,339.7,750,1
USR-00223,2025-01-09,2025-02-08,30,29.0,Ecuador,female,mobile,partner,tier_3,standard,18,28,15.6,19,0,5,1,0,0,25.0,4,20,8.1,941.0,0,none,1.5555555555555556,436.8,342,0
USR-00224,2025-10-08,2025-10-22,14,54.0,Ecuador,female,desktop,organic search,tier_2,premium,6,3,21.9,8,2,10,0,1,0,25.0,4,10,5.4,723.0,0,none,0.5,65.69999999999999,48,1
USR-00225,2025-01-21,2025-01-28,7,33.0,México,male,mobile,partner,tier_3,basic,6,12,11.8,4,0,2,1,0,0,0.0,3,0,4.5,1186.0,0,none,2.0,141.60000000000002,24,0
USR-00226,2025-01-18,2025-02-08,21,34.0,México,male,mobile,organic search,tier_2,standard,17,29,11.8,11,0,6,0,0,1,0.0,3,19,8.0,2266.0,1,premium,1.7058823529411764,342.20000000000005,187,0
USR-00227,2025-06-13,2025-06-20,7,23.0,Ecuador,male,desktop,referral,tier_1,basic,4,6,24.4,6,0,7,1,0,0,0.0,2,1,6.5,1613.0,0,none,1.5,146.39999999999998,24,0
USR-00228,2025-07-26,2025-08-16,21,30.0,Colombia,prefer_not_to_say,mobile,organic search,tier_2,basic,21,36,7.5,14,0,10,1,0,0,0.0,5,9,5.8,1702.0,0,none,1.7142857142857142,270.0,294,0
USR-00229,2025-12-17,2025-12-31,14,48.0,Perú,female,desktop,organic search,tier_1,standard,5,11,10.6,9,1,5,1,0,0,20.0,2,10,6.5,1969.0,0,none,2.2,116.6,45,0
USR-00230,2025-05-13,2025-05-27,14,54.0,Chile,female,mobile,organic search,tier_3,standard,6,8,7.6,8,1,8,0,1,0,0.0,3,3,6.0,1351.0,1,basic,1.3333333333333333,60.8,48,1
USR-00231,2025-05-10,2025-05-24,14,35.0,Chile,male,desktop,paid ads,tier_2,standard,6,15,6.6,14,1,4,0,1,0,0.0,3,13,6.4,2715.0,0,none,2.5,99.0,84,1
USR-00232,2025-02-01,2025-02-08,7,31.0,Colombia,male,desktop,partner,tier_1,standard,4,8,14.1,5,0,2,0,0,0,10.0,7,0,9.8,250.0,0,none,2.0,112.8,20,0
USR-00233,2025-09-03,2025-09-17,14,29.0,colombia,female,mobile,referral,tier_2,basic,10,23,16.1,5,0,7,0,1,0,0.0,5,9,5.6,2016.0,0,none,2.3,370.3,50,1
USR-00234,2025-03-26,2025-04-09,14,18.0,Colombia,male,desktop,organic search,tier_2,standard,9,10,11.8,13,1,5,0,1,0,5.0,2,11,8.1,1289.0,0,none,1.1111111111111112,118.0,117,1
USR-00235,2025-05-12,2025-06-02,21,35.0,Colombia,female,mobile,email campaign,tier_2,premium,5,10,2.0,8,1,2,0,0,0,10.0,2,17,6.4,1033.0,0,none,2.0,20.0,40,0
USR-00236,2025-11-12,2025-12-12,30,18.0,Colombia,prefer_not_to_say,mobile,organic search,tier_3,basic,20,28,12.1,12,1,4,0,1,0,0.0,12,18,6.3,981.0,0,none,1.4,338.8,240,1
USR-00237,2025-02-28,2025-03-30,30,35.0,México,male,desktop,email campaign,tier_3,standard,10,12,5.4,10,1,7,0,0,0,5.0,6,25,4.9,2700.0,0,none,1.2,64.80000000000001,100,0
USR-00238,2025-02-25,2025-03-11,14,44.0,Argentina,male,tablet,paid ads,tier_2,standard,10,18,19.4,11,1,6,0,1,0,0.0,1,2,8.7,1873.0,1,basic,1.8,349.2,110,0
USR-00239,2025-03-26,2025-04-09,14,39.0,México,female,mobile,email campaign,tier_1,basic,9,9,17.5,11,0,5,0,0,0,15.0,3,11,7.3,1191.0,0,none,1.0,157.5,99,0
USR-00240,2025-02-27,2025-03-29,30,39.0,desconocido,female,mobile,email campaign,tier_1,basic,15,33,16.4,9,0,12,0,1,1,15.0,6,19,10.0,1121.0,0,none,2.2,541.1999999999999,135,1
USR-00241,2025-11-22,2025-12-06,14,20.0,Colombia,non_binary,desktop,Paid Ads,tier_2,basic,9,14,27.0,9,1,7,0,0,0,0.0,2,0,4.9,639.0,0,none,1.5555555555555556,378.0,81,0
USR-00242,2025-04-02,2025-04-16,14,50.0,Colombia,male,desktop,Social Media,tier_1,standard,10,16,15.2,12,1,9,0,0,0,0.0,4,5,9.9,1737.0,0,none,1.6,243.2,120,0
USR-00243,2025-04-06,2025-04-20,14,18.0,Argentina,male,mobile,referral,tier_1,standard,10,25,9.8,12,1,4,0,0,0,10.0,3,12,4.2,1658.0,0,none,2.5,245.00000000000003,120,0
USR-00244,2025-03-23,2025-04-06,14,23.0,Chile,male,mobile,paid ads,tier_1,basic,6,13,10.7,13,0,1,0,0,0,0.0,3,18,7.1,1458.0,0,none,2.1666666666666665,139.1,78,0
USR-00245,2025-01-15,2025-02-14,30,34.0,Ecuador,male,desktop,partner,tier_2,standard,18,29,16.3,18,0,4,0,1,0,20.0,9,18,6.7,676.0,1,premium,1.6111111111111112,472.70000000000005,324,1
USR-00246,2025-06-28,2025-07-12,14,25.0,Argentina,female,mobile,paid ads,tier_1,standard,4,10,5.3,8,2,7,0,1,0,20.0,2,5,5.6,2710.0,1,standard,2.5,53.0,32,1
USR-00247,2025-02-12,2025-02-19,7,42.0,Chile,prefer_not_to_say,desktop,partner,tier_2,standard,5,10,8.3,8,1,2,0,1,0,0.0,3,6,5.5,2718.0,0,none,2.0,83.0,40,1
USR-00248,2025-08-05,2025-08-12,7,32.0,Colombia,female,desktop,partner,tier_3,standard,4,9,14.1,8,0,8,0,0,0,0.0,2,0,5.6,1936.0,0,none,2.25,126.89999999999999,32,0
USR-00249,2025-03-19,2025-04-02,14,20.0,Chile,male,desktop,partner,tier_1,standard,7,7,19.7,8,0,2,0,0,0,10.0,0,10,7.1,1458.0,0,none,1.0,137.9,56,0
USR-00250,2025-03-28,2025-04-04,7,33.0,Argentina,prefer_not_to_say,mobile,partner,tier_1,premium,2,1,11.1,6,0,2,0,1,1,25.0,5,7,7.1,1458.0,0,none,0.5,11.1,12,1
USR-00251,2025-08-10,2025-08-31,21,33.0,México,non_binary,mobile,social media,tier_1,standard,20,30,24.9,18,0,13,1,0,1,5.0,4,11,5.8,1100.0,0,none,1.5,747.0,360,0
USR-00252,2025-11-16,2025-12-16,30,39.0,México,male,mobile,paid ads,tier_2,basic,12,23,18.6,13,0,8,1,0,0,10.0,2,23,7.7,272.0,0,none,1.9166666666666667,427.8,156,0
USR-00253,2025-12-08,2025-12-15,7,32.0,Argentina,male,tablet,paid ads,tier_1,basic,6,8,8.6,10,0,5,0,1,0,0.0,6,2,7.1,1458.0,0,none,1.3333333333333333,68.8,60,1
USR-00254,2025-10-16,2025-11-06,21,29.0,Ecuador,female,desktop,paid_ads,tier_1,basic,17,27,9.3,12,1,8,0,0,0,10.0,6,16,6.9,1466.0,0,none,1.588235294117647,251.10000000000002,204,0
USR-00255,2025-06-19,2025-07-03,14,31.0,Perú,prefer_not_to_say,desktop,paid ads,tier_3,standard,7,14,11.1,8,2,6,0,0,1,0.0,1,10,5.2,408.0,0,none,2.0,155.4,56,0
USR-00256,2025-10-16,2025-10-30,14,20.0,Argentina,non_binary,mobile,email campaign,tier_2,standard,14,33,13.3,11,0,5,1,0,0,0.0,2,4,8.1,250.0,1,basic,2.357142857142857,438.90000000000003,154,0
USR-00257,2025-10-09,2025-10-23,14,26.0,Argentina,female,tablet,social media,tier_2,premium,9,15,23.0,10,0,6,0,0,0,15.0,2,12,6.6,951.0,0,none,1.6666666666666667,345.0,90,0
USR-00258,2025-05-13,2025-05-27,14,33.0,Colombia,male,mobile,paid ads,tier_2,standard,6,17,4.2,7,1,2,0,1,0,10.0,2,13,7.6,792.0,0,none,2.8333333333333335,71.4,42,1
USR-00259,2025-04-10,2025-04-17,7,31.0,Colombia,female,desktop,organic search,tier_2,premium,3,8,19.1,12,0,6,0,1,1,20.0,3,7,8.2,2384.0,1,premium,2.6666666666666665,152.8,36,1
USR-00260,2025-02-20,2025-03-06,14,42.0,Argentina,female,tablet,organic search,tier_1,basic,5,7,16.2,7,0,8,0,1,1,20.0,4,5,7.1,1458.0,1,standard,1.4,113.39999999999999,35,1
USR-00261,2025-12-26,2026-01-09,14,40.0,Colombia,prefer_not_to_say,mobile,paid ads,tier_2,basic,11,19,11.0,13,1,8,0,0,0,20.0,4,8,10.0,1370.0,0,none,1.7272727272727273,209.0,143,0
